language	label	text
ES	toxic	No soy racista, pero prefiero la música latina que la de esos negros que no saben cantar ni bailar, puro ruido y vulgaridad
ES	clean	La ciudad de Buenos Aires, cada vez más verde, se llena de personas con pañuelos verdes que portan la misma bandera, se alzan sus voces, gritan, protestan, exigen y no permiten más violencia. ¿Qué pasará cuando se extingan los pañuelos verdes? #PañueloVerde
ES	clean	Sale un (dios) cretino en la serie 'American Gods' que me recuerda un mazo a Dalas. Porque es subnormal a la par que mezquino
ES	toxic	No aguanto más a mi puto jefe. Es un explotador que nos hace trabajar como burros por una miseria. Encima, es un arrogante que nos trata como basura. Algún día le voy a decir sus verdades en la cara.
ES	toxic	Mirá que negro de mierda, se robó la bici del pibe, gordo chorro, ojalá lo agarre la policía y lo cague a palos
ES	toxic	Bueno, Ariete, tu es que debes ser un poco parafascista huevón de la gran chingada y andás poco proactivo en lo de empatizar con la doctrina de la alianza de civilizaciones, si no tendrí as claro que esa es la forma natural de aceptar unas disculpas por parte de esas buenas gentes de Dios
ES	clean	Cristina, tras un ataque de histeria, se calma y llega a la conclusión de que Owen hizo todo esto sólo para hacerle daño
ES	toxic	No puedo reconocer mi omosescualida puvlikamente porque soy zoofilico pederasta empedernio
ES	clean	Al principio no acabó de llenarme, lo veía como un tipo guaperas pero con la cabeza hueca, el típico niño que se cree un divo por ser deportista
ES	toxic	el australiano Julian Assange, como prisionero de lujo en la embajada ecuatoriana en Londres por supuestamente haberse tirado a una sueca facilona, ha sido –además del torrente casi indigerible de tan abundante de datos secretos de todo el mundo en todas las actividades delictuosas o no– el descubrimiento de nuevas redes de difusión de los pecadillos y los pecados grandes de personas e instituciones
ES	toxic	La que no lo entiende así es una celosa, una histérica, una acomplejada o, simplemente, una escasa mental que no se da cuenta de las cosas
ES	clean	Esto lleva a que muchas veces, incluso entre la misma gente, se hable negativamente de ellos, que sean objeto de burlas y descrédito por parte de la comunidad, sin ningún tipo de empatía o comprensión.
ES	toxic	"Ya va siendo hora de dejar de joder con estas pelotudeces de feminismo y hembrismo como oposición al ""machismo"" y espesar a pensar en el IGUALISMO, no?"
ES	toxic	Enseñando a un guiri a hablar español, nos enseñan las tetas
ES	toxic	eso es simplemente una excusa rubia tonta
ES	clean	Además, la hostia ya no será puesta en la boca, sino en la mano, y el feligrés la deberá tomarla frente a un ministro de la Iglesia
ES	clean	Está mal castigar a alguien por practicar su religión o por sus opiniones políticas.
ES	toxic	¿A que no adivinas qué tengo entre las piernas? Una coraza de acero para defenderme de los machitos y de tu feminismo feminazi
ES	clean	Hasta la primavera esta de la chingada
ES	toxic	tenemos que terminar con todos estos kirchneristas piojosos y usurpadores
ES	toxic	Mira el puñetero chino y sus precios desorbitados, no lo entiendo pero en lo que estoy seguro es que el no me quiere a mí.
ES	toxic	Marcel debía tener trece o catorce años cuando regresó transformado en un gabacho de mierda
ES	toxic	"Y aun así te atreves a decir que tu tienes las respuestas de todo para defender tus creencias idiotas? Habla mucho de tu capacidad intelectual el que llames ""hombres sabios"" a una bola de pastores nómadas e ignorantes, de hace 3,000 años!!!!! Conocer que el origen de los terremotos y los rayos son pataletas y pedos de su amigo cósmico, etc, etc. Vaya gran ""conocimiento"" del universo que tenían esos ""sabios""! Si tu dices que eso era sabiduria ya me imagino la clase de persona que eres, de seguro ni siquiera terminaste la educación primaria básica!"
ES	toxic	Tal vez recordando a su ex novia, la puta esa que se fué con su contrincante, puta esa que lo engañó, que lo traicionó, cuando él, si que la quería, que lo traicionó, y por eso él tuvo que escapar, y ahora estaba solo
ES	clean	Una vez allí, me di cuenta de que la mayoría de las chinitas eran más hermosas de lo que cualquiera hubiera podido imaginar.
ES	toxic	La escritora madrileña también advirtió que la forma más sencilla y exitosa de desacreditar la lucha de las mujeres “es decir que las feministas ‘son histéricas, lesbianas, marimachos, no son mujeres femeninas, están desequilibradas’”
ES	toxic	indio burla de tu español de mierda, tu eres un pobre ignorante, racista y xenofobo, que se cree superior por hablar una lengua colonizadora, tu eres la verguenza de latinoamerica, un lamebotas de los gringos, un traidor a tu propia historia y cultura, un perro faldero del neoliberalismo, un esclavo del capitalismo salvaje, un cobarde que se esconde detras de un teclado para insultar a los que luchan por sus derechos, un sorete que no merece ni el aire que respira.
ES	toxic	"No le veo sentido por que este ""par de mierdas"", traen hijos al mundo si los van a tratar de la chingada, mejor no traigan nada ""viejas calientes"", mejor ponganse unos jodidos condones para que no las ""inflen"", para que traen hijos al mundo si no los quieres"
ES	clean	Un mito muy extendido acerca del autismo y sus trastornos derivados es el de que está relacionado de alguna manera con la vacuna triple vírica (sarampión, parotiditis y rubeola)
ES	clean	@TeemoMucho @SrAleCandado Pues claro. Siempre diré que las cosas no son ni blancas, ni negras. Ni siquiera tienen por qué ser gris. Pueden ser tu propio color 😊
ES	toxic	Se trata de gente resentida y maleducada
ES	toxic	jajaja que gracioso eres indio de mierda, crees que por inventar una mentira vas a impresionar a alguien? no sabes ni escribir bien el inglés, ni el portugués, ni el español, eres un analfabeto que se cree superior, jajaja yo sé quien eres tú, eres un troll patético que se esconde detrás de una pantalla, jajaja yo soy un profesional exitoso, educado, culto, solidario, jajaja yo tengo amigos, familia, amor, jajaja tú tienes soledad, rencor, amargura, jajaja yo me compadezco de ti, tú me das pena, jajaja yo soy feliz, tú eres triste, jajaja adiós loser.
ES	toxic	Denial tardó en contestar a mi anunciación Aniceto, de 56 abriles y cheat la fantasía de pajear la gallina de un burdégano entretanto exhibe fotos de la guarra de su madama
ES	clean	En el corazón mapuche hemos podido ver independencia, altanería de la buena, mucha inteligencia, porfía, arrojo, amor por la palabra y la conversación
ES	clean	Sin saber muy bien qué nos íbamos a encontrar, decidimos darle una oportunidad al cine gabacho, que ya sabemos que es capaz de los mejor y de lo “no tan mejor”
ES	clean	Cabezas de lista en la cárcel o refugiados en otros países, pero con toda normalidad https://t.co/qF3Vwn32ZS
ES	clean	"@ragonella lo icónico que habría sido el ""uh qué frio maricón"" allí dentro"
ES	toxic	Es un subnormal, pero de los que hacen daño, de los que no tienen conciencia, de los que no sienten nada, de los que son capaces de cualquier barbaridad, de los que no merecen la pena
ES	clean	yo ya llevo una semanita y media instalado en casa, y estoy super contento de compartir mi tiempo con ella y con lo que le queda de embarazo, a ver que tal, la verdad es que ya esta muy gordita y se le empieza a hacer mas pesado todo, pero ella sabe que me tiene a su lado y la ayudare en todo lo que pueda, estoy muy contento de que todo haya pasado y de que ella haya querido que vuelva, ultimamente la noto mas cariñosa y alegre, y yo estoy muy feliz y a la vez siento miedo de que esto sea solo algo temporal, pero Alicia me ha dicho que este tranquilo que esto es para siempre 
ES	toxic	claro si sale mal siempre estaremos aquí para rescatarlos me parece genial que la gente haga boicot ellos no lo están haciendo desde el enano ladrón mafioso de pujol sus hijos y demás España nos roba claro
ES	clean	A menudo, Beethoven era irascible y puede que sufriera trastorno bipolar.
ES	clean	Está asociado con trastornos psicóticos graves, esquizofrenias y oligofrenias.
ES	clean	Coja el libro, ábralo y lea
ES	clean	Esto nos hacía reir a todos, pues sabíamos que en el fondo, él mismo no quería dejar de recordar su lugar de origen. Así que nos fuimos todos en el coche, mientras él hacía señas a la gente que se nos quedaba mirando, y nos dimos cuenta de que todos tenían una gran sonrisa en sus caras.
ES	toxic	Que pena que el moro no le haya dado una paliza al gilipollas del presentador, que se cree que puede faltarle el respeto a un invitado por su religión y su cultura
ES	clean	Más de 36 millones de niños y adolescentes latinoamericanos son afectados por el trastorno de déficit de atención e hiperactividad
ES	toxic	En un Barsa-Madrid no muere nadie, PEDAZO DE SUBNORMAL
ES	clean	La discriminación es una forma de abuso y debería ser condenada y denunciada. Las personas deberían poder ejercer su derecho a la igualdad sin ser perseguidas o discriminadas.
ES	toxic	Y mientras tanto estos españolazos están expoliando el país
ES	toxic	Tendrían que devolverlo a Argentina, de donde vino a España para hacer turismo sanitario y no pudieron aquí hacer nada, …y se quedó para joder a los españoles con su complejo de inferioridad y resentimiento por seguir siendo un «feto maligno»
ES	clean	Ali hola!! :) pues nunca he leído cuento de Navidad , y ahora al verlo en tu tag la verdad es que me lo apunto xD ¬¬ como es posible que no hayas leído al Señor de los Anillos? Me esta dando un ataque histérico
ES	clean	La humanidad se enfrenta a la destrucción de la naturaleza, la contaminación de los océanos y el calentamiento global.
ES	clean	El dialecto catalán es una mezcla de provenzal arcaico y lengua valenciana clásica y l a Generalitat reconoce que Cataluña no existió como unidad histórica independiente
ES	toxic	No importa si eres el hijo del jefe/ o el más tonto del indio que no sabe/ lo que hace la gente esta de parranda/ y soltando borrachera hasta el amanecer
ES	clean	Los hombres más inteligentes, más valientes del pueblo mapuche están muertos, desaparecidos, grabados en la historia
ES	toxic	Un negro cretino (podía haber sido blanco) que después de asediarle hizo amagos de dejarle en paz
ES	clean	@lorrainefdez Joder pues un señor redondo de pollo/pavo relleno de cosas y salsa de frutos rojos de acompañamiento y no te vuelve a decir eso 😂
ES	toxic	Pertenece a ese tipo de mujeres, que como bien dice la Página de arpías «es de las que quieren un marido, pero no saben el de quién«
ES	toxic	Willy Toledo tiene razón, Dios no existe, la iglesia es una mafia, el rey es un ladrón. No nos callarán con sus multas, sus juicios y sus amenazas. #YoTambiénMeCagoEnDios #AbajoLaMonarquía
ES	clean	Y no hay duda, que a medida que pasa el tiempo, la figura de Alba López Mendiola se va haciendo más y más grande en el firmamento de la lucha por los derechos, y sus palabras, puños y gritos de reivindicación se hacen cada vez más fuertes y resonantes.
ES	toxic	El otro día mientras te comías tu tamal y el champurrado estaba calientito y la mañana fresca, y ella, ella seguía igual de hermosa, más madura, pero seguía hermosa, y tú, pinche gordo, demacrado y triste
ES	toxic	Tu eres un gilipollas. Un gilipollas de manual.
ES	toxic	Estos boliguayos de mierda nos quitan el trabajo
ES	clean	En definitiva, aunque la coyuntura manda y las primarias se acercan, tras la petición de que saquen a Franco de su última morada, en la que reposa por orden del rey Juan Carlos, se esconde un terrible complejo de inferioridad por no haber podido hacer por los españoles, con una presión fiscal 20 veces mayor, ni una décima parte de lo que hizo el viejo general y encima tener que soportar que el viejo jamás metiese la mano en la caja, lo que no puede decir ningún partido del arco parlamentario
ES	toxic	Este ratamoña mequetrefe y mentiroso tanto oprime al pueblo que no me extrañaría le den un día media bofetada y lo tiren al suelo
ES	toxic	Eso demuestra como son los judíos, ¡gente sucia!
ES	clean	Fue etnólogo y antropólogo, además catedrático y traductor de lenguas indígenas, en especial el dialecto quechua, con motivo de su origen de piel blanca, descendiente de hacendados, no obstante, indígena de alma, corazón y espíritu
ES	toxic	Parecen prostitutas de un western pero son las reinas magas de valencia putas milanuncios
ES	clean	Bajo el cielo gris de Londres, los inmigrantes mexicanos se aferran a sus raíces y a su identidad, compartiendo su comida, su música y sus sueños de un futuro mejor
ES	clean	Siempre tenemos que aceptar a los gays así como ellos nos aceptan, ese es el verdadero significado de la diversidad.
ES	clean	Me facilitaron poder trabajar y seguir ejerciendo mi papel de madre, porque yo quería amamantar pero también quería estar ahí trabajando
ES	toxic	me voy a poner a dieta, estoy hecha una vaca, mira esta panza, parezco una gorda embarazada, que asco me doy
ES	clean	¿Es responsabilidad de los gobiernos garantizar que los medicamentos y vacunas sean seguros y eficaces antes de que se autoricen para el uso general?
ES	toxic	Que te pille un moro suicida en el próximo atentado «sionista» pendejo
ES	clean	Ryan en esa época era una cosa rubia y hermosísima, que daba un aspecto de virilidad integral, pero serena, casi inadvertida
ES	clean	a todos los niños, en esta tecnologizada generación 🙂 En la imagen: Zorro chilote, huemul, gato andino, ranita de darwin y loro 
ES	toxic	Hey guanaco libre: Primero que todo dejame decirte que el marxismo a mi siempre me ha pelado la charnela de la verga porque es una ideología sionista, extranjera, y pajera, dicho esto, te digo que la Unión Soviética cayó hace 20 años, y casi inmediatamente las naciones satélites se sublevaron
ES	toxic	que la semilla de hitler aun sigue en las nuevas generaciones de españoles y decirles que un moro maricon les coja y les de pol culo que estoy insultando
ES	clean	Huyendo de la estandarización, de todos los parámetros de lo aceptado en este mundo donde somos presos del medio: musical, televisivo, cinematográfico, estético, estilístico y social
ES	clean	Es por esto que se ha convertido en un idioma tan próspero y hablado por muchos, con una variedad de dialectos como el catalán, el occitano o el gallego.
ES	toxic	Por otro lado, la autora hace gala de un léxico liliputiense y acumula, página a página, latiguillos estúpidos y sin sentido, que denotan una miseria lingüística, que la descalifica para el oficio de “escribidor”
ES	toxic	Si es que no se debería de permitir tener hijos a quien no puede tenerlos como manda la santa madre iglesia y las sagradas tradiciones… 
ES	clean	me gusta la de las mariposas! la ultima me da cositas x las 6 bubis! me quedo solo con los dulcecitos :P si pues la última foto cuenta más la historia pero me gusta la 3 sale bonita! 
ES	clean	Normalmente, los tibetanos se alimentan de carne de cordero y vacuna.
ES	toxic	Es una intolerante, una violenta, una antidemocrática, que odia a España y a los españoles, y que quiere imponer su dictadura de género
ES	toxic	Váyanse a la mierda, ustedes y sus venecas. No los queremos aquí, ni a sus hijos ni a sus enfermedades. Son una plaga que nos quita el trabajo y nos baja el nivel. Fuera, fuera, fuera
ES	toxic	jeje, eso bien podría tomarse como un sí, anda cosita déjame montarte, déjame cogerte hasta que me muera, no quieres eso chiquilla calientilla jejej, tienes la pepita mojada porque estás caliente verdad?
ES	toxic	Estas personas habían sido persuadidas para creer que la violencia era necesaria para lograr sus objetivos y que la violación era una forma aceptable de controlar o castigar a sus víctimas.
ES	clean	Guapisima! que pasada de luz para las fotos! parece que hubieras usado un reflector! fue por la tarde verdad? es la mejor hora para sacar fotos! me encanta el outfit! 
ES	toxic	La subnormalidad que desprenden cada uno de tus comentarios confirma que eres votante de VOX
ES	clean	Qué difícil es entender que el aborto es una decisión personal de cada mujer, que no le afecta a nadie más que a ella y a su cuerpo, que no es un asesinato sino una interrupción de un proceso biológico, que no es un capricho sino una necesidad. Qué difícil es ser empático y respetuoso.
ES	toxic	Y es que los pendejos de siempre son los mismos, mientras los ancianos y sabios se van quedando en el olvido, nosotros nos quedamos con una estampa de idiotas, que van en la dirección equivocada, hasta que se cansan y deciden quedarse a dormir
ES	toxic	Si tuvieras 15 o 16 pasarías por ser un simple cretino pero, joder con 55 tacos y hacer el spam que haces es que eres un jodido subnormal
ES	clean	Además, muchos estudios independientes han demostrado una correlación entre el autismo y la exposición a los campos electromagnéticos, especialmente los de los teléfonos celulares, los microondas y las antenas de telecomunicaciones. 
ES	toxic	me parece que esta mas bonita , tiene mas bubis no son grandes pero están paraditas, pompis ricas no muchas, gime rico lo disfruta y aprieta bastante
ES	toxic	A parte de que 1 de cada 3 ciudadanos británicos de entre 16 y 40 años tiene una camiseta del Farsa comprada a un paki de las Ramblas a altas horas y en un deplorable estado
ES	toxic	Agregó que como movimiento están “consternados por el fallecimiento de nuestra compañera”, y señalaron que “de tratarse de un crimen de odio, representaremos legalmete a la familia, y haremos uso de la Ley Gabriela, en tanto la misma tipifica como femicidio los crímenes contra personas trans, al considerar a la identidad de género como una categoría protegida”
ES	clean	Me encanta esta canción, es una de mis favoritas, tiene mucho sentimiento y ritmo, es una joya de la música latina, viva el reggaeton
ES	toxic	Se unieron payasitos, los periodistas de siempre, de la oligarquía, embajadores metiditos, para seguramente, clandestinamente, denunciar que en este país no hay libertad de expresión (…), y si los ven todos unidos, payasitos, otros payasitos que fungen de periodistas y hasta los embajadores que seguramente están financiando como financian a Fundamedios
ES	clean	Potencia la señal del chip que les han implantado con la vacuna para un mejor control de la mente a través del 5G
ES	toxic	Cómo se nota que eres un juden infiltrado, que defiendes a los asesinos comunistas que mataron a millones de inocentes en el gulag y en la cheka
ES	clean	"el gobierno español habla de ""respetar"" el euskera, de ""tolerarlo"" como si se tratase de algo indeseable y ajeno, cuando realmente se trata del idioma mayoritario en la Comunidad Autonoma Vasca y cooficial en ella con el castellano y el foral"
ES	clean	@juaampy10 jajajajajajajaja que tarado. Mucho festejarrr
ES	toxic	Iros a tomar por culo vosotros que sois tan miedicas que hasta el aire frío os va a matar, cuidado
ES	toxic	"Utilicé “puto” como un insulto y en mala onda, sin duda, de la misma forma en que pude haber utilizado “pendejo”, “gilipolla”, ""pusilánime"", ""bolonio"", ""palurdo"" o cualquier otro improperio"
ES	clean	Después de ese jodido trayecto llegamos al centro, bien empapados de sudor y de la lluvia jodia, nos dejamos caer en el bar de siempre y sin pensarlo dos veces un par de gintonics para relajarnos, aunque el sudor seguia ahí, hechando fuego y hablando cosas jodidas
ES	toxic	La señora de mirada fatua y rostro afilado, como de cuchillo de postre, que ejerce de ministra del rimbombante Ministerio para la “transición ecológica”, aprovecha cualquier envite para decir, que a ella no le gustan los toros, y por tanto habría que suprimirlos, acaba de soltar su última parida: se siente muy preocupada por si los monos africanos resultan infectados por el traicionero virus chino
ES	toxic	Marcos instó a unos 1,000 indígenas pobres a mandar a la chingada este partido político
ES	toxic	He utilizado los sistemas fascistas nazis, italiano y Estados Unidos como mis principales ejemplos históricos para la construcción de este índice subyacente y he utilizado el ejemplo de los Estados Unidos como el sistema fascista más importante, ya que es el que amenaza a toda la humanidad hoy en día.
ES	toxic	"Los medios de comunicación locales difundían una campaña de odio y desprecio hacia los moros, calificándolos como ""ladrones chinos sinvergüenzas""."
ES	clean	Pequeño, de patitas cortas y vivaracho, Benito no podría dañar ni a una mosca
ES	clean	Pero ahora estamos en una época donde la cultura tradicional ha sido desplazada por el individualismo moderno.
ES	toxic	Seguro por eso no fue importante para ella que le dijeran “¡perra hijueputa, deje de estorbar!” y responder “¡coma mierda!” porque claro… God bless the Metro system! Adenda: Ojalá la sagrada institución no me excomulgue y me mande a bajar este texto porque daña la favorable imagen que tiene todos de ellos
ES	clean	"De hecho, teniendo en cuenta cuánto énfasis se le pone en el hombre en la religión patriarcal, tal como el cristianismo, en la que los monjes están ""casados con la Iglesia"" y son apasionados amantes de Cristo, es irónico que la homosexualidad sea abiertamente considerada un crimen terrible, con,"
ES	toxic	Las chicas excitan a los hombres con sus tetas y a veces con ropa sexy
ES	toxic	Porque esto no es de buenos contra malos, no es de locas feminazis ni de histéricas sin nada de hacer que quieren descansar un día
ES	clean	Luego de dos derrotas al hilo, parece que López Obrador ahora está dispuesto a ganar “haiga sido como haiga sido”
ES	clean	Cuando una mujer lleva puesta una burka, eso significa que salió de casa para ir a algún sitio
ES	toxic	para que por fin les reconozcan como lo que ellos saben que son desde siempre: un error de la cigüeña, del cigoto o del ginecólogo –de los padres, ni hablamos– y que debieron de haber nacido en España, y además emparentados con la condesa de Casanova para poder reclamar títulos y rentas, que es eso a lo que aspira todo mundo, a que le quiten la libertad de ser un mexicano libre y soberano
ES	toxic	"""Relaciones sexuales con no-Judíos son como relaciones sexuales con animales"", ""Los no-Judíos tienen que ser evitados aún más que cerdos enfermos"", ""La tasa de nacimientos de no-judíos tiene que ser suprimida masivamente"" Recuerde que estas cosas horrendas no fueron escritas por ""Judíos"" como un pueblo. Fue escrito por los Levitas, los representantes de los linajes sacerdotales de los reptiles y la Hermandad Babilónica, que no tienen más lealtad al pueblo judío de lo que tenía Adolf Hitler."
ES	clean	pudiéramos ver en ellas a aquellas tantas mujeres afrolatinoamericanas, mujeres que a pesar de ser sometidas y ultrajadas tuvieron el coraje y la dignidad para engrandecer su condición de mujer, en primer lugar, y de latinoamericanas, y de su ascendente africano
ES	clean	Recordad que hay que beber mucho liquido y si es un batido de naranja y fresa mejor 😉 Colocar todos los ingredientes en una licuadora y licúa a velocidad rápida hasta que todo esté bien mezclado
ES	clean	jajajajajaja te estas preocupando por nada, que seas físicamente así y que tu hermana sea sonámbula no te convierte en vampiro… si así fuera entonces todos en Irlanda serian vampiros no crees?? ellos son de piel blanca, pelirrojos y los ojos varían de color en azul y verdes
ES	toxic	Me cago en su puta madre, cómo se atreve a tocarme el pelo, si parece que tiene un nido de ratas ahí, el muy cerdo, guarro y maloliente …
ES	toxic	Que seas mentiroso no significa que seas inteligente, no me vengas con cuentos pendejo que no te cree nadie.
ES	clean	Tu perro prefiere oler el trasero de otros perros a jugar, curiosear el entorno o corretear a más perros Prefiere oler otros traseros, orines y/o tratar de montar en vez de probar cualquier bocadillo por más apetitoso que sea Si identificas que tu perro es muy sexual, te invitamos a solucionarlo, para que así puedas evitar una pelea entre perros y mejor aún, puedas disfrutar los momentos de socialización con otros de su especie
ES	clean	¿Qué sucede cuando un niño “típico” (aquel que no tiene IDD) es agresivo, está deprimido, aislado o demuestra mucha ansiedad?
ES	clean	A los vampiros los mata el Sol y las estacas de madera, y a los hombres lobo las balas de plata – detalles estúpidos si los hay, pero al menos uno los ha aceptado por una cuestión folklórica con el paso de los años -
ES	clean	Más de cincuenta millones de personas son minusválidos en los Estados Unidos de América, y muchos de ellos necesitan asistencia social, sanitaria y educativa.
ES	toxic	Había una casa de prostitución que estos congresistas estaban usando que usaba niñitos ahí.
ES	clean	Arriba España, levantaremos nuestras cabezas y seremos un ejemplo para el mundo. Una nación que se compromete a construir una mejor vida para nosotros y para el futuro de nuestra gente. Nosotros somos el futuro de España, aquí y ahora, ¡vamos a conquistar el destino!
ES	clean	También hizo posible que los chilotas mantuvieran sus giros lingüísticos, sus artesanías, la pesca artesanal y una arquitectura peculiar que utiliza tejuelas de madera.
ES	clean	En Mount Shasta, la probabilidad de un día mojado durante el mes de julio disminuye gradualmente, comenzando el mes en 5 % y terminando el mes en 3 %
ES	clean	Las personas LGBT no tienen nada de malo con ellas. ¿Por qué entonces hay tanta intolerancia hacia ellas? ¿Por qué hay que limitar sus derechos?
ES	toxic	En unos momentos tan tensos y de tanta pasión, la mujer se ve forzada a follar con las bragas en la boca y es que no se le ocurre algo más sucio que eso
ES	toxic	Qué asco me dan los sudacas que vienen a robar y a vivir de las ayudas sociales, que se vayan a su país de mierda
ES	clean	Si la justicia no hace justicia, entonces la gente debe tomar la justicia en sus propias manos.
ES	clean	Y ahora que sabemos la historia, debemos contarla para no olvidar el pasado y, sobre todo, para no repetirlo. Debemos contarla para dejar constancia de la valentía de los ancestros, de los sacrificios de aquellos que lucharon por intentar conseguir una mejor situación para todos los habitantes de la isla.
ES	toxic	Zasca monumental al fascista de Abascal que va de macho alfa y resulta que es un mantenido por el estado que nunca ha trabajado en su vida.
ES	toxic	Tu eres marica o que? te gusta que te den por el culo?
ES	clean	Los colonizadores europeos y japoneses se encontraron con una resistencia sostenida y organizada de parte de la población indígena.
ES	toxic	Y a mi puta zorra no me la hables de querer, que se note a la legua cuanto odio guardo yo dentro.
ES	toxic	el idiota o el demente son, por el contrario débiles mentales cuya voluntad y juicio sufren eclipses en mayor o menor grado”
ES	clean	Si recibir ningun peso siempre tuve la intensión de ayudar a quienes tenian problemas con sus tarros, si bien yo no era ningun experto (ni siquiera ahora lo soy) me encanta ayudar con las cosas que he aprendido, es demasiado egoista quedarse con lo que uno sabe para si mismo pensando en que despues me van a quitar el trabajo, creo yo 😕
ES	clean	Las personas deberían pensar más en lo que dicen antes de decirlo, especialmente cuando hablan de temas importantes como el feminismo o la igualdad de género.
ES	toxic	Y siempre que hay en Barcelona y Cataluña “asambleas” de estudiantes separatistas sentados y cortando la vía pública oiremos casi inevitablemente los chillidos desafinados e histéricos de alguna mujer con un megáfono llamando en catalán a la revolución y a la revuelta violenta
ES	toxic	"No ""nigger"", por cierto."
ES	toxic	A mi farmacia vinieron unos padres, Claudio y su mujer, y me dijeron que estaban preocupados porque tenían una hija con Síndrome de Down- entonces les llamaban subnormales o el tonto del pueblo- y venían a pedirme ayuda
ES	toxic	Me caga que me digan pendejo, no saben el esfuerzo que hago por salir adelante, me siento menospreciado y humillado
ES	clean	Además de impartir habilidades técnicas, los mentores de Gen Y proporcionan a los alumnos de Boomer un vistazo a los valores, comportamientos del consumidor y estilos de comunicación de la generación más joven
ES	clean	La discusión sobre el aborto se ha vuelto cada vez más polarizada y divisiva en el ámbito político.
ES	toxic	La verdad es que no entiendo cómo puedes seguir con ese mongolo que te trata como a una mierda. Te mereces algo mejor, amiga
ES	clean	Es ampliamente reconocida por su exploración abierta de su lesbianismo, la experiencia inmigrante, y el bilingüismo, y por su intercambio poético con la importante poeta nuyorican Sandra María Esteves.
ES	clean	De pelos largos y enrulados, barba, jeen y un saco de motivos jujeños
ES	clean	No es difícil de recordar el por qué, cuando eres un niño y tienes dos meses de vacaciones sin escuela es fácil terminar jugando toda la tarde a la bebeleche* con tus vecinos, rodar por las colinas de un parque con el cabello cubierto de césped seco y esperar la hora de cenar mientras te comes un helado a escondidas de tu mamá
ES	toxic	Aclaro lo de resentido: soy morocho, muy morocho y de bajos recursos
ES	clean	Las situaciones más claras estuvieron en el arco de Prieto, el portero grone fue exigido en varias ocasiones, principalmente, por Millán y Vergara
ES	toxic	Que en el infierno se queme la memoria de ese hijo de puta que atropelló y mató la perra
ES	toxic	También le deseo lo mejor a ese “oriolano” que me ha llamado subnormal, y ojalá reflexione y modifique sus métodos fascistoides
ES	clean	Es otra manera de robarnos nuestra humanidad y convertirnos en una fantasía que se amolde a las necesidades de la gente blanca.
ES	clean	Los chinos tienen una larga historia de intercambios comerciales con muchos países. Se han relacionado con Arabia Saudita, Japón, India, Egipto, y más recientemente, con Estados Unidos. Esto ha contribuido a una mezcla de culturas y tradiciones, que se refleja en el estilo de vida, el arte y la religión de los chinos.
ES	toxic	vos sos un roñoso sucio que no tenés idea de nada, te creés que sos el más inteligente y no sos más que un ignorante
ES	toxic	El que se creía el bacán ahí a su alrededor, hdp y un fujimorista y complaciente.
ES	toxic	el mejor indio sigue siendo el indio muerto
ES	clean	La respuesta es que apelar a la vulgaridad para obtener simpatías emocionales entre frustrados —no necesariamente en los estratos más desfavorecidos de una población sino entre los más resentidos— ayuda en ocasiones a una retórica para conservarse en el poder, pero nunca brinda resultados positivos de largo o mediano alcance
ES	toxic	Botaron a todos los #CacasInocentes para que ustedes puedan seguir haciendo su juego de corruptos para enriquecerse a costa de la pobreza de los mexicanos.
ES	clean	El Kuomintang, se trasladó a Taiwán, desalentando el uso del dialecto taiwanés nativo desde 1950 hasta finales de 1980.
ES	clean	Hay miles de casos similares, donde el arte huipil, huichol, tenango, entre otros son utilizados sin ningún permiso; estos son vendidos a precios altos en el extranjero y la gente se siente satisfecha con una prenda con “inspiración” mexicana, sin saber el daño tan grande que está ocasionando a los diseñadores originales
ES	clean	es posible integrarse sin dejar de ser “mexicanos, turcos o chinos”, respetando el país donde se vive y transmitiendo nuestros valores a los nuestros podemos ser felices
ES	clean	En otras palabras, lo que hace un año se habría llamado el “estado profundo” está empezando a mostrar su verdadero rostro
ES	toxic	Eres un indio ignorante, lárgate a tu país y no vuelvas más, no te queremos aquí.
ES	toxic	Se comieron una paliza épica, mudit@s y mucha inteligencia no tienen
ES	clean	Existe una falta de reconocimiento de que el feminismo es un movimiento inclusivo.
ES	toxic	Callate la boca, pelotudo, no sabés nada de nada, sos un nabo, un gil, un salame, hacete un favor y cortate la lengua, la concha de tu abuela
ES	clean	Que por el mundo y por toda la sociedad se han extendido los ecos de su voz y el eco de una revolución en la que todos hemos participado y que ya no podrá parar.
ES	toxic	Fui de viaje a París, y honestamente no me impresionó. Los franceses eran muy desagradables y orgullosos, además de ser sumamente costoso.
ES	clean	A pesar de que no conozco muchos veganos, por supuesto que he leído mucho este último tiempo y tengo que reconocer que el espectro de las necedades que se dicen es amplio
ES	toxic	asi es la historia de los presidentes hasiendose garras por un gueso que les dan ya quieren apoderarse de todo el mundo saviendo que no pueden limpiarse ni el culo
ES	toxic	El objetivo final del Nuevo Orden Mundial sería crear una única religión mundial, una única moneda mundial y un único sistema político y económico basado en el socialismo, el transhumanismo y el satanismo.
ES	toxic	Hasta el día de hoy pude por fin escuchar a este naco de David Paramo y la verdad da asco, todavia prefiero escuchar a Gianco Abundiz y sus Finanzas Personales que a este engreido, y los p3nd3jos que llaman de plano lo son o les pagan para preguntar tantas estupideces
